/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_029.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_029.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_029.jpg,-0.07329963,0.4,0,30.03777
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_104.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_104.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_104.jpg,-0.08478861,0.4,0,30.03774
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_172.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_172.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_172.jpg,-0.09397978,0.4,0,30.03768
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_247.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_247.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_247.jpg,-0.09857538,0.4,0,30.03774
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_319.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_319.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_319.jpg,-0.09857538,0.4,0,30.03791
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_389.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_389.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_389.jpg,-0.09857538,0.4,0,30.038
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_460.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_460.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_460.jpg,-0.09857538,0.4,0,30.03815
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_527.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_527.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_527.jpg,-0.09630056,0.4,0,30.03813
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_596.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_596.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_596.jpg,-0.09402574,0.4,0,30.0382
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_663.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_663.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_663.jpg,-0.09402574,0.4,0,30.03803
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_731.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_731.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_731.jpg,-0.09402574,0.4,0,30.03819
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_804.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_804.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_804.jpg,-0.06999081,0.4,0,30.03856
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_875.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_875.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_875.jpg,-0.04140625,0.4,0,30.03862
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_13_946.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_13_946.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_13_946.jpg,-0.02548254,0.4,0,30.03853
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_017.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_017.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_017.jpg,-0.01865809,0.4,0,30.03847
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_094.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_094.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_094.jpg,-0.01865809,0.4,0,30.03843
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_163.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_163.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_163.jpg,-0.01865809,0.4,0,30.03842
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_237.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_237.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_237.jpg,-0.01865809,0.4,0,30.0384
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_316.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_316.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_316.jpg,-0.01410845,0.4,0,30.03838
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_384.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_384.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_384.jpg,-0.01183364,0.4,0,30.03839
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_459.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_459.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_459.jpg,-0.01183364,0.4,0,30.03839
/Users/norman/Desktop/recordings/IMG/center_2017_04_15_15_20_14_535.jpg,/Users/norman/Desktop/recordings/IMG/left_2017_04_15_15_20_14_535.jpg,/Users/norman/Desktop/recordings/IMG/right_2017_04_15_15_20_14_535.jpg,-0.01413143,0.4,0,30.03837
